Row ID,Legacy SKU,Original Product/Service Name,Original Category,Original Source,Current Status,Current Price,Original Matrix v1.1 Price,Conflict,Original Proposed Class,Original Proposed Disposition,Final Jackie Ruling,Final Commercial Status,Canonical SKU,Canonical Product Name,Internal Name / Note,PF Mapping,Release Model Mapping,Production Mode Mapping,Matrix v1.1 Price,Slot Eligibility,Premium Upcharge,Public Visibility,Quoting Status,Contract Status,Superseded By,Effective Date,Jackie Notes,Migration Action,Downstream Remediation,Ruling Source Sheet,Workbook Source SHA-256
CAT-060,JMP-DIST-CHURCH,Church Bookstore Placement,Distribution and Post-Launch,Worksheet,Active,$195,,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-DIST-CHURCH,Church Bookstore Placement,,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-061,JMP-DIST-CONFERENCE,Conference & Event Sales Setup,Distribution and Post-Launch,Worksheet,Active,$195,,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-DIST-CONFERENCE,Conference & Event Sales Setup,,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-062,JMP-DIST-FAITH,Faith Market Distribution (CBA / Church),Distribution and Post-Launch,Worksheet,Active,$295,,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-DIST-FAITH,Faith Market Distribution (CBA / Church),,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-064,JMP-DIST-LIBRARY,Expanded Library Distribution,Distribution and Post-Launch,Worksheet,Active,$195,,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-DIST-LIBRARY,Expanded Library Distribution,,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-065,JMP-DIST-LSI-UPGRADE,LSI Distribution Upgrade,Uncategorized,Worksheet,Active,$125,,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-DIST-LSI-UPGRADE,LSI Distribution Upgrade,,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-066,JMP-DIST-TRANSFER,Title Transfer / Republishing Setup,Distribution and Post-Launch,Worksheet,Active,$295,,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-DIST-TRANSFER,Title Transfer / Republishing Setup,,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-068,JMP-EDIT-COPY,Copy Editing,Editorial Services,Worksheet,Active,$0.035 / word,,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-EDIT-COPY,Copy Editing,,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-069,JMP-EDIT-DEV,Developmental Editing,Editorial Services,Worksheet,Active,$0.08 / word,,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-EDIT-DEV,Developmental Editing,,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-070,JMP-EDIT-EVAL,Manuscript Evaluation,Editorial Services,Worksheet,Active,$295,,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-EDIT-EVAL,Manuscript Evaluation,,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-072,JMP-EDIT-LINE,Line Editing,Editorial Services,Worksheet,Active,$0.05 / word,,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-EDIT-LINE,Line Editing,,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-073,JMP-EDIT-PROOF,Proofreading,Editorial Services,Worksheet,Active,$0.02 / word,,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-EDIT-PROOF,Proofreading,,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-074,JMP-EDU-BIBLESTUDY,Bible Study Kit Creation,Education and Legal,Worksheet,Active,$495,,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-EDU-BIBLESTUDY,Bible Study Kit Creation,,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-075,JMP-EDU-COURSE,Self-Paced Publishing Course Access,Education and Legal,Worksheet,Active,$197,,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-EDU-COURSE,Self-Paced Publishing Course Access,,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-077,JMP-EDU-WORKSHOP,"Author Workshop (Group, Virtual)",Education and Legal,Worksheet,Active,$97 / attendee,,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-EDU-WORKSHOP,"Author Workshop (Group, Virtual)",,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-079,JMP-GHOST-EXTENDED,Ghostwriting – Extended (50K–75K words),Uncategorized,Worksheet,Active,"$25,000",,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-GHOST-EXTENDED,Ghostwriting – Extended (50K–75K words),,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-080,JMP-GHOST-PREMIUM,Ghostwriting – Premium (75K–100K words),Uncategorized,Worksheet,Active,"$35,000",,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-GHOST-PREMIUM,Ghostwriting – Premium (75K–100K words),,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-081,JMP-GHOST-SHORT,Ghostwriting – Short (10K–25K words),Uncategorized,Worksheet,Active,"$7,500",,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-GHOST-SHORT,Ghostwriting – Short (10K–25K words),,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-082,JMP-GHOST-STANDARD,Ghostwriting – Standard (25K–50K words),Uncategorized,Worksheet,Active,"$15,000",,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-GHOST-STANDARD,Ghostwriting – Standard (25K–50K words),,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-086,JMP-LEGAL-COPYRIGHT,Copyright Registration Filing,Rights and Legal,Worksheet,Active,$95–$125,,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-LEGAL-COPYRIGHT,Copyright Registration Filing,,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-088,JMP-LEGAL-REVIEW,Publishing Agreement Review Guidance,Education and Legal,Worksheet,Active,$195,,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-LEGAL-REVIEW,Publishing Agreement Review Guidance,,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-089,JMP-MKT-ADSMGT,Amazon Ads Management,Marketing and Launch,Worksheet,Active,$250 / month,,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-MKT-ADSMGT,Amazon Ads Management,,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-090,JMP-MKT-ADSSET,Amazon Ads Setup,Marketing and Launch,Worksheet,Active,$350,,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-MKT-ADSSET,Amazon Ads Setup,,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-091,JMP-MKT-ARC,ARC Campaign Management,Marketing and Launch,Worksheet,Active,$650,,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-MKT-ARC,ARC Campaign Management,,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-092,JMP-MKT-DESC,Book Description & Sales Copy Writing,Marketing and Launch,Worksheet,Active,$195,,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-MKT-DESC,Book Description & Sales Copy Writing,,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-093,JMP-MKT-INGRAMADS,Ingram iD Campaign Setup,Marketing and Launch,Worksheet,Active,$195–$295,,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-MKT-INGRAMADS,Ingram iD Campaign Setup,,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-094,JMP-MKT-LAUNCH,Book Launch Strategy Session,Marketing and Launch,Worksheet,Active,$395,,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-MKT-LAUNCH,Book Launch Strategy Session,,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-095,JMP-MKT-LAUNCHKIT,Complete Launch Marketing Program,Marketing and Launch,Worksheet,Active,"$1,995",,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-MKT-LAUNCHKIT,Complete Launch Marketing Program,,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-096,JMP-MKT-PREORDER,Pre-Order Campaign Setup,Marketing and Launch,Worksheet,Active,$195–$295,,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-MKT-PREORDER,Pre-Order Campaign Setup,,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-097,JMP-MKT-PRESS,Press Release Distribution,Marketing and Launch,Worksheet,Active,$495,,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-MKT-PRESS,Press Release Distribution,,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-098,JMP-MKT-REELS,BookTok / Reels Video Package,Marketing and Launch,Worksheet,Active,$495,,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-MKT-REELS,BookTok / Reels Video Package,,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-100,JMP-MKT-SOCIAL,Social Media Promotion Package,Marketing and Launch,Worksheet,Active,$395,,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-MKT-SOCIAL,Social Media Promotion Package,,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-102,JMP-OPS-RUSH,Rush Production Upgrade,Marketing and Launch,Worksheet,Active,+25% of service total,,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-OPS-RUSH,Rush Production Upgrade,,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-103,JMP-PARTNER-PARTNER,Publishing Partner (≤2 titles/yr),Uncategorized,Worksheet,Active,"$9,000/yr",,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-PARTNER-PARTNER,Publishing Partner (≤2 titles/yr),,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-104,JMP-PARTNER-SIGNATURE,Signature Author (≤3 titles/yr),Uncategorized,Worksheet,Active,"$15,000/yr",,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-PARTNER-SIGNATURE,Signature Author (≤3 titles/yr),,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-105,JMP-PKG-CHILD,Children's Book Publishing Package (author provides art),Children's Publishing,Worksheet,Active,"$2,495",,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-PKG-CHILD,Children's Book Publishing Package (author provides art),,N/A,N/A,N/A,,Conditional,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-106,JMP-PKG-PRO,Professional Publishing Package (up to 75K words),Publishing Packages,Worksheet; Matrix v1.1,Active,"$4,500","JMP-PKG-PRO: $4,500",no,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-PKG-PRO,Professional Publishing Package (up to 75K words),,N/A,N/A,N/A,"JMP-PKG-PRO: $4,500",Conditional,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-108,JMP-PKG-STARTER,Starter Publishing Package (up to 50K words),Publishing Packages,Worksheet; Matrix v1.1,Active,"$1,999","JMP-PKG-STARTER: $1,999",no,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-PKG-STARTER,Starter Publishing Package (up to 50K words),,N/A,N/A,N/A,"JMP-PKG-STARTER: $1,999",Conditional,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-109,JMP-POST-ROYALTY,Royalty Reporting Dashboard,Distribution and Post-Launch,Worksheet,Active,"Included (Support, Marketing, AI plans)",,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-POST-ROYALTY,Royalty Reporting Dashboard,,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-113,JMP-RIGHTS-CATALOG,Rights Catalog Creation,Rights and Legal,Worksheet,Active,$750,,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-RIGHTS-CATALOG,Rights Catalog Creation,,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-116,JMP-RIGHTS-MINISTRY,Ministry Bulk Licensing,Rights and Legal,Worksheet,Active,20% commission,,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-RIGHTS-MINISTRY,Ministry Bulk Licensing,,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-117,JMP-SUB-AI,AI Author Plan,Subscriptions,Worksheet,Active,$249 / month,,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-SUB-AI,AI Author Plan,,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-118,JMP-SUB-COMMUNITY,Author Community Membership,Subscriptions,Worksheet,Active,$79 / month,,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-SUB-COMMUNITY,Author Community Membership,,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-119,JMP-SUB-MARKETING,Marketing Support Plan,Subscriptions,Worksheet,Active,$199 / month,,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-SUB-MARKETING,Marketing Support Plan,,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
CAT-120,JMP-SUB-SUPPORT,Author Support Plan,Subscriptions,Worksheet,Active,$149 / month,,no Matrix v1.1 equivalent identified,A,MIGRATE-AS-IS,MIGRATE,ACTIVE,JMP-SUB-SUPPORT,Author Support Plan,,N/A,N/A,N/A,,No,N/A,PUBLIC,QUOTABLE,CONTRACTABLE,,2026-08-05,,Seed active catalog record as-is from completed ruling register.,No legacy conflict identified; seed/readback only.,Class A - Migrate as Is,710a9e6ca1f1322065e77d2865f30948c147b8b71fe5153408cbd708daaba9d3
