"Path","Git state","Last modified","Likely initiative","Related PR","Present on main","Required for Human-First package","Contains generated evidence","Contains source/runtime changes","Recommended disposition","Classification"
"docs/implementation/CAP-011-Gate-1-External-Author-Intake-Proof-2026-07-14.md","??","2026-07-14T04:18:24.856Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/DIST-002-Distribution-Lane-Matrix.md","??","2026-07-08T03:22:29.874Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/EEP-001-Enterprise-Execution-Package-Report-2026-07-13.md","??","2026-07-13T10:53:31.436Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/EEP-002-Bibliographic-Identity-Operational-Rollup-2026-07-13.md","??","2026-07-13T13:27:56.545Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/EEP-002-Bibliographic-Identity-Reconciliation-2026-07-13.md","??","2026-07-13T13:27:56.544Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/EEP-002-Bibliographic-Identity-Safe-Write-Preview-2026-07-13.md","??","2026-07-13T13:27:56.545Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/EEP-002-Enterprise-Execution-Package-Report-2026-07-13.md","??","2026-07-13T13:27:56.545Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/EEP-003-CIAM-Durable-Author-Auth-Browser-Proof-Script.md","??","2026-07-13T13:21:18.043Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/EEP-003-Completion-Report-2026-07-13.md","??","2026-07-13T13:27:56.546Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/IB-001-16-JM1-Test-Deployment-Report.md","??","2026-06-29T10:25:18.731Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/IB-001-Implementation-Backlog-Prime-Older-Copy-Note.md","??","2026-07-01T15:47:05.250Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/IB-001-Implementation-Backlog.md","??","2026-07-04T12:45:31.149Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/IB-002-01-BC-Sandbox-Provisioning-Report.md","??","2026-06-29T13:08:25.511Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/IB-002-02-BC-Sandbox-Configuration-Report.md","??","2026-06-30T03:27:21.868Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/IB-002-02B-Business-Central-Blocker-Investigation.md","??","2026-06-29T14:29:02.131Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/IB-002-02C-BC-Foundation-Dependency-Validation.md","??","2026-06-30T03:23:33.742Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/IB-002-02D-BC-Foundation-Configuration-Completion.md","??","2026-06-30T03:27:11.298Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/IS-001-CERTIFICATION.md","??","2026-06-29T10:30:16.351Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/IS-001-Dataverse-Table-Build-Execution-Report.md","??","2026-06-29T10:32:44.485Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/IS-001-Dataverse-Table-Build-Specification.md","??","2026-06-27T12:09:09.441Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/IS-001-HANDOFF.md","??","2026-06-29T12:21:42.683Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/IS-001-LESSONS-LEARNED.md","??","2026-06-29T10:31:18.084Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/IS-002-Business-Central-Configuration-Specification.md","??","2026-06-30T03:27:33.795Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/JM1-Author-Action-Truth-Guard.md","??","2026-07-10T21:28:32.850Z","Governance / historical evidence","TBD during initiative-specific reconciliation","YES","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/JM1-Canonical-Edition-Model-and-Interior-Illustration-Program-Report.md","??","2026-07-23T02:41:18.949Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/JM1-Capability-Maturity-Registry.md","??","2026-07-15T06:04:35.713Z","Governance / historical evidence","TBD during initiative-specific reconciliation","YES","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/JM1-Enterprise-Capability-Roadmap.md","??","2026-07-13T16:49:17.181Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/JM1-Enterprise-Capability-Wave-1-Completion-Report-2026-07-14.md","??","2026-07-14T17:37:03.483Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/JM1-Enterprise-Capability-Wave-2-Completion-Report-2026-07-14.md","??","2026-07-15T06:05:05.886Z","Governance / historical evidence","TBD during initiative-specific reconciliation","YES","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/JM1-Enterprise-Level-Set-2026-07-13.md","??","2026-07-14T17:37:03.481Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/JM1-Interior-Illustration-Authority-Reconciliation-Commercial-Hold-and-Controlled-Proof-Readiness-Report.md","??","2026-07-23T02:40:44.998Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/JM1-Interior-Illustration-Program-Pricing-Rights-Style-Governance-and-Controlled-Proof-Decision-Package.md","??","2026-07-23T02:58:22.282Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/JM1-Prime-SharePoint-Sync-Manifest.md","??","2026-07-01T16:05:21.483Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/JM1-Production-Pipeline-v2-Architecture-Modernization.md","??","2026-07-23T00:59:12.051Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/JM1-Production-Pipeline-v2-Completion-Production-Assembly-EPUB-Mock-Distribution-Publisher-Validation.md","??","2026-07-23T01:37:53.745Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/JM1-Publishing-Runtime-Editorial-Decision-Writeback-Role.md","??","2026-07-10T21:28:03.365Z","Governance / historical evidence","TBD during initiative-specific reconciliation","YES","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/PAM-001-AssetMarketplace-Schema-Amendment.md","??","2026-07-08T03:22:29.875Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/PROGRAM-002-Author-Recommendation-Letter-Template-v1.0.md","??","2026-07-04T13:21:14.151Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/PROGRAM-002-Author-Workspace-Onboarding-Scope-Note-v1.0.md","??","2026-07-09T11:15:03.045Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/PROGRAM-002-Grandfathered-Author-Relationship-Model.md","??","2026-07-09T11:16:58.690Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/PROGRAM-003-Dataverse-Specification.md","??","2026-07-09T19:53:34.677Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/PROGRAM-003-Editorial-Canon-Source-Map.md","??","2026-07-08T03:48:02.678Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/PROGRAM-003-Editorial-Supersession-Reconciliation-Report.md","??","2026-07-08T03:48:02.679Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/PROGRAM-003-Execution-Log-Specification.md","??","2026-07-09T19:54:27.165Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/PROGRAM-003-Phase-1-Canon-Inventory.md","??","2026-07-08T03:48:02.679Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/PROGRAM-003-Phase-1-Charter-Editorial-Doctrine.md","??","2026-07-08T03:18:39.516Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/PROGRAM-003-Phase-4-Specification.md","??","2026-07-09T19:53:34.675Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/PROGRAM-003-Readiness-Review.md","??","2026-07-08T04:25:36.380Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/PROGRAM-003-Schema-Deployment-Runbook.md","??","2026-07-08T05:12:21.932Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/PROGRAM-003-SharePoint-Repository-Specification.md","??","2026-07-08T04:37:01.024Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/PROGRAM-003-Workspace-Security-Dashboard-Specification.md","??","2026-07-08T04:37:01.024Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/PROGRAM-003A-Agent365-Foundry-Runtime-Assessment.md","??","2026-07-11T02:02:41.067Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/PROGRAM-003A-Agent365-Foundry-Runtime-Promotion.md","??","2026-07-10T21:28:50.252Z","Governance / historical evidence","TBD during initiative-specific reconciliation","YES","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/PROGRAM-003A-Controlled-Production-Proof.md","??","2026-07-10T21:28:20.025Z","Governance / historical evidence","TBD during initiative-specific reconciliation","YES","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/PROGRAM-003A-Gap-Analysis.md","??","2026-07-11T02:03:19.334Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/PROGRAM-003A-Production-Transaction-Recommendation.md","??","2026-07-11T02:04:27.184Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/PROGRAM-003A-Roadmap.md","??","2026-07-11T02:05:12.818Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/PROGRAM-003A-Runtime-Promotion-Plan.md","??","2026-07-11T02:03:59.756Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/PROGRAM-004-Completion-Execution-Level-Set-and-Dependency-Plan.md","??","2026-07-23T12:15:39.360Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/PROGRAM-004-Enterprise-Activation-Synthesis-Track-B.md","??","2026-07-25T19:52:20.544Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/PROGRAM-004-Exception-Closure-Delta-Report-2026-07-25.md","??","2026-07-25T20:04:01.768Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/PROGRAM-004-Track-B-Cody-Evidence-Handoff-Package.md","??","2026-07-25T19:56:55.326Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/WEBSITE-CATALOG-DATAVERSE-DEPENDENCY-AUDIT.md","??","2026-07-07T22:11:07.216Z","Governance / historical evidence","TBD during initiative-specific reconciliation","YES","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/implementation/evidence/","??","2026-06-30T03:26:38.005Z","Governance / historical evidence","TBD during initiative-specific reconciliation","YES","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/infrastructure/","??","2026-07-30T01:47:26.861Z","Mixed repository work","TBD during initiative-specific reconciliation","YES","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/operations/FIN-CALENDAR-TARGET-AUTHORITY-REPAIR-2026-07-29/","??","2026-07-29T15:56:03.068Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/operations/PROGRAM-002-CAP-009-Bibliographic-Safe-Write-Decision-Package.md","??","2026-07-14T11:58:32.842Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/operations/PROGRAM-002-Grandfathered-Relationship-Activation-Plan.md","??","2026-07-09T13:52:36.055Z","Governance / historical evidence","TBD during initiative-specific reconciliation","YES","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/operations/PROGRAM-002-Grandfathered-Relationship-Migration-Runbook.md","??","2026-07-09T13:52:45.389Z","Governance / historical evidence","TBD during initiative-specific reconciliation","YES","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/operations/PROGRAM-002A-Cohort-1-Activation-Plan.md","??","2026-07-09T14:05:53.813Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/operations/PROGRAM-002A-Cohort-1-Candidate-List.md","??","2026-07-09T14:05:33.942Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/operations/PROGRAM-002A-Contract-Read-Model-Report-2026-07-09.md","??","2026-07-09T17:32:50.059Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/operations/PROGRAM-002A-Core-Missing-Anchor-Report-2026-07-09.md","??","2026-07-09T17:32:50.059Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/operations/PROGRAM-002A-First-Relationship-Activation-Jackie-Smith-Jr.md","??","2026-07-09T13:33:40.449Z","Governance / historical evidence","TBD during initiative-specific reconciliation","YES","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/operations/PROGRAM-002A-Grandfathered-Author-Activation.md","??","2026-07-09T13:52:20.840Z","Governance / historical evidence","TBD during initiative-specific reconciliation","YES","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/operations/PROGRAM-002A-Relationship-Registry-2026-07-09.md","??","2026-07-09T17:49:20.706Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/operations/PROGRAM-002A-Relationship-Registry-Blocker-Report.md","??","2026-07-09T14:09:05.094Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/operations/PROGRAM-002A-Wave-2-Kickoff-Packet.md","??","2026-07-09T14:05:17.299Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/operations/PROGRAM-002A-Wave-2A-Core-Relationship-Inventory-Strengthening-Report.md","??","2026-07-09T17:32:50.058Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/operations/PROGRAM-002A-Wave-2B-Relationship-Population-Report.md","??","2026-07-09T17:49:20.702Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/operations/PROGRAM-002A-Wave-2C-Contact-Reconciliation-And-Targeted-Activation.md","??","2026-07-09T18:26:12.903Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/operations/PROGRAM-003-CAP-001-Certification-Decision-Package.md","??","2026-07-13T16:49:17.182Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/operations/PROGRAM-003-Editorial-Operations-Manual.md","??","2026-07-09T19:54:27.163Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/operations/PROGRAM-003-Midstream-Author-Seeding-Runbook.md","??","2026-07-09T19:55:14.478Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/operations/PROGRAM-003-Operational-Handoff.md","??","2026-07-09T10:53:05.920Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/operations/PROGRAM-003-Operational-Maintenance-Backlog.md","??","2026-07-10T13:51:28.493Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/operations/PROGRAM-003-Operational-Runbook.md","??","2026-07-09T11:04:42.847Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/operations/PROGRAM-003-Operational-Walkthrough-Gap-Review.md","??","2026-07-09T19:55:14.485Z","Governance / historical evidence","TBD during initiative-specific reconciliation","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/operations/PROGRAM-003-The-Intentional-Leader-Editorial-Review-Action-Package.md","??","2026-07-09T01:09:27.383Z","Five-title publishing operations","Five-title / PR #378-#390 lineage","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/operations/PROGRAM-003-The-Intentional-Leader-Editorial-Review-Readiness.md","??","2026-07-11T06:21:25.136Z","Five-title publishing operations","Five-title / PR #378-#390 lineage","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/operations/PROGRAM-003-The-Intentional-Leader-Volume-I-A2-Author-Review-Release-Packet.md","??","2026-07-11T05:16:44.882Z","Five-title publishing operations","Five-title / PR #378-#390 lineage","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/operations/PROGRAM-003-The-Intentional-Leader-Volume-I-Author-Facing-Package-Final-Draft.md","??","2026-07-13T13:38:56.799Z","Five-title publishing operations","Five-title / PR #378-#390 lineage","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/operations/PROGRAM-003-The-Intentional-Leader-Volume-I-Author-Question-And-Decision-List.md","??","2026-07-11T05:59:16.485Z","Five-title publishing operations","Five-title / PR #378-#390 lineage","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/operations/PROGRAM-003-The-Intentional-Leader-Volume-I-Author-Review-Package-Draft.md","??","2026-07-11T05:14:28.903Z","Five-title publishing operations","Five-title / PR #378-#390 lineage","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/operations/PROGRAM-003-The-Intentional-Leader-Volume-I-Author-Review-Package-Final.md","??","2026-07-11T08:08:15.799Z","Five-title publishing operations","Five-title / PR #378-#390 lineage","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/operations/PROGRAM-003-The-Intentional-Leader-Volume-I-Author-Review-Release-Assets.md","??","2026-07-11T08:08:15.799Z","Five-title publishing operations","Five-title / PR #378-#390 lineage","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/operations/PROGRAM-003-The-Intentional-Leader-Volume-I-Developmental-Editing-Memo.md","??","2026-07-11T07:29:13.418Z","Five-title publishing operations","Five-title / PR #378-#390 lineage","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/operations/PROGRAM-003-The-Intentional-Leader-Volume-I-Developmental-Recommendation-Author-Release.md","??","2026-07-11T08:08:15.798Z","Five-title publishing operations","Five-title / PR #378-#390 lineage","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/operations/PROGRAM-003-The-Intentional-Leader-Volume-I-Developmental-Review-Email-Preview.md","??","2026-07-12T06:50:59.960Z","Five-title publishing operations","Five-title / PR #378-#390 lineage","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/operations/PROGRAM-003-The-Intentional-Leader-Volume-I-Developmental-Review-Package-Release-Preview.md","??","2026-07-12T06:50:47.522Z","Five-title publishing operations","Five-title / PR #378-#390 lineage","NO","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
"docs/operations/PROGRAM-003-The-Intentional-Leader-Volume-I-Developmental-Structure-Map.md","??","2026-07-11T01:59:30.560Z","Five-title publishing operations","Five-title / PR #378-#390 lineage","YES","NO","YES","NO","Preserve; move to dedicated initiative branch/worktree before further execution","OTHER_ACTIVE_WORK"
