canonicalWorkId,generatedStableWorkId,canonicalWorkKey,canonicalAuthorId,title,normalizedTitle,authorDisplayName,publisherOriginState,authorityChangeFinding,currentCatalogState,lifecycleDetail,marketingAuthorityState,retirementState,rightsHoldState,releaseDate,sourceProductRows,existingTitleMatched,existingTitleMatchScore,existingIdentifierOverlap
9e8797ca-c27a-f111-ab0f-7c1e525b15c2,57634dd5-7e98-579a-a1dc-0551859a0ae6,cheryl travis|help god i am lost,7f7bf5a6-4a89-5691-a8ee-c578c18b8a7b,"Help God, I Am Lost",help god i am lost,Cheryl Travis,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2021-01-01,2,true,246,2
6509d7cb-c27a-f111-ab0f-6045bdd69678,4932a2ac-6477-5468-a2f3-5097a4ed50cd,cheryl travis|help god i am sad,7f7bf5a6-4a89-5691-a8ee-c578c18b8a7b,"Help God, I Am Sad",help god i am sad,Cheryl Travis,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2021-03-01,2,true,246,2
554797d0-c27a-f111-ab0f-7c1e525b15c2,ab2278ad-bfcb-5da0-a830-b0ce536562b0,mildred beard|hodge podge of life,c1269d54-fa9d-f111-b8dc-000d3a14673b,Hodge Podge of Life,hodge podge of life,Mildred Beard,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2023-11-01,2,true,256,2
564797d0-c27a-f111-ab0f-7c1e525b15c2,68616c88-7751-52a1-aad2-6a77159de7fb,tawonna mars|hop hop hop,f584c05f-ced2-5b60-a70b-382f6cfaeb90,"Hop, Hop, Hop",hop hop hop,Tawonna Mars,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2021-12-25,2,true,202,2
563274cd-c27a-f111-ab0f-6045bdd69435,72cdf76a-c97e-5507-a183-69da14b67977,maurche reed|i am my worst enemy,d2ed8a5b-fa9d-f111-b8dc-7c1e525b15c2,I Am My Worst Enemy!,i am my worst enemy,Maurche Reed,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2020-10-01,2,true,256,2
df0f6fd3-c27a-f111-ab0f-6045bdd69435,f4e9004c-24a9-5147-a3db-4de0385ce691,kd heard|inner peace through life s storms,d7f33bc2-e0cd-58d4-a398-d2935f8978fa,Inner Peace Through Life's Storms,inner peace through life s storms,KD Heard,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,,2,true,242,2
971a04cd-c27a-f111-ab0f-000d3a14673b,097806a0-35c2-501a-afaa-50826959b496,edith clay|inspirations from god,aecce0fb-872a-f111-88b4-000d3a14673b,Inspirations from God,inspirations from god,Edith Clay,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2021-05-01,2,true,246,2
26e01ad3-c27a-f111-ab0f-6045bdd69678,a1a97cac-ed00-55d3-a630-1c51be314c37,deborah eiland|jalen becomes a big brother,0f22af65-fa9d-f111-b8db-7c1e5248501c,Jalen Becomes a Big Brother,jalen becomes a big brother,Deborah Eiland,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2025-07-15,3,true,356,3
a5084bcd-c27a-f111-ab0f-00224820105b,0c705906-5d72-5988-a200-08910ccfe7c7,janet stephens|jewels by lady j,6d2d8d61-fa9d-f111-b8dc-7c1e525b15c2,Jewels by Lady J,jewels by lady j,Janet Stephens,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2020-02-11,3,true,356,3
574797d0-c27a-f111-ab0f-7c1e525b15c2,2511e5fc-55e3-5cc0-a4a2-c53c25e31ce5,adrean young|just what i needed,a52ada67-fa9d-f111-b8dc-000d3a14673b,Just What I Needed,just what i needed,Adrean Young,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2021-03-01,2,true,202,2
aa084bcd-c27a-f111-ab0f-00224820105b,3d3f8b52-470b-544a-a20b-8dba88e2154b,terry stephens|kingdom equipment 101,95ae096e-fa9d-f111-b8dc-000d3a14673b,Kingdom Equipment 101,kingdom equipment 101,Terry Stephens,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2023-05-15,2,true,256,2
ab084bcd-c27a-f111-ab0f-00224820105b,a37ab54a-d4c7-5b92-a8a8-0be54e41a4ce,daphanny baker|lady daphanny s altar,b7ed8a5b-fa9d-f111-b8dc-7c1e525b15c2,Lady Daphanny's Altar,lady daphanny s altar,Daphanny Baker,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2024-03-08,2,true,256,2
6909d7cb-c27a-f111-ab0f-6045bdd69678,869505a9-3134-5248-a88b-a7dd0c9c8f01,lisa clark|let me tell you about it,85b767cc-ccd6-5620-af4e-52fe1e922a7b,Let Me Tell You about It,let me tell you about it,Lisa Clark,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2022-09-01,2,true,246,2
b3084bcd-c27a-f111-ab0f-00224820105b,3ca6713a-3f96-5313-aade-0adca2737189,deanna jones|life after detour,9eb2965f-fa9d-f111-b8db-7c1e5248501c,Life after Detour,life after detour,Deanna Jones,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2020-06-01,2,true,256,2
835f72d0-c27a-f111-ab0f-6045bdd69738,6cdf68de-34d9-59ec-a8db-ec6edd087875,kurt broadnax|love is an action word,b8b2965f-fa9d-f111-b8db-7c1e5248501c,Love Is an Action Word,love is an action word,Kurt Broadnax,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2021-07-01,2,true,256,2
991a04cd-c27a-f111-ab0f-000d3a14673b,6cdb5cb1-d7e7-5bd1-a59d-0bd949c529bf,diane johnson|love lucy,32ff2165-882a-f111-88b4-6045bdd69738,Love Lucy,love lucy,Diane Johnson,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2021-05-01,2,true,256,2
9a1a04cd-c27a-f111-ab0f-000d3a14673b,6d9c9309-1719-591b-ad42-4bdc7a095e07,thaddues smith|love of my life,deed8a5b-fa9d-f111-b8dc-7c1e525b15c2,Love of My Life,love of my life,Thaddues Smith,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2022-08-01,3,true,356,3
ec0f6fd3-c27a-f111-ab0f-6045bdd69435,0aaa69b3-6ca8-5958-ac00-771db33e8436,carolyn pierce|loving the addict,4a56c9ff-4389-f111-ab10-6045bdd69678,Loving the Addict,loving the addict,Carolyn Pierce,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2020-12-01,2,true,216,2
584797d0-c27a-f111-ab0f-7c1e525b15c2,e4500a1d-6d61-509f-a936-f638d93ee21b,bailey cunningham|melodies from heaven,8e0a1c61-fa9d-f111-b8dc-000d3a14673b,Melodies from Heaven,melodies from heaven,Bailey Cunningham,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2021-03-15,2,true,252,2
903274cd-c27a-f111-ab0f-6045bdd69435,43fb96b8-7e03-58d9-ac89-5341bf00b4d1,shelley mcintosh|memoir of a black christian nationalist,632d8d61-fa9d-f111-b8dc-7c1e525b15c2,Memoir of a Black Christian Nationalist,memoir of a black christian nationalist,Shelley McIntosh,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2021-11-20,4,true,456,4
594797d0-c27a-f111-ab0f-7c1e525b15c2,978af653-46ef-534a-a991-c132e63cbf15,marvin grayson|mirror of refining insight,20adc867-fa9d-f111-b8dc-7c1e525b15c2,Mirror of Refining Insight,mirror of refining insight,Marvin Grayson,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2022-07-01,3,true,356,3
d4f603d3-c27a-f111-ab0f-000d3a14673b,d110b906-77fe-51c8-a0b8-4313d621ecad,carolyn pierce|more than a village,4a56c9ff-4389-f111-ab10-6045bdd69678,More Than a Village,more than a village,Carolyn Pierce,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2021-09-01,2,true,216,2
67137ed6-c27a-f111-ab0f-6045bdd69738,141f1cae-65ed-5cda-a6e0-aa79df41b6c3,will harris|music ministry unplugged,56b7ff73-fa9d-f111-b8dc-000d3a14673b,Music Ministry Unplugged,music ministry unplugged,Will Harris,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2026-05-19,2,true,156,1
d5084bcd-c27a-f111-ab0f-00224820105b,69a82dfa-f2ea-5854-aa3f-7b1e9e54af81,christy grogg|my abc s,7aae096e-fa9d-f111-b8dc-000d3a14673b,My ABC's,my abc s,Christy Grogg,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2022-07-01,2,true,256,2
a05f72d0-c27a-f111-ab0f-6045bdd69738,a64adbb3-dea6-5199-a72a-5bd9a4aa6560,jaylonna stevette|naughty tales,38c02501-ffe7-5f8d-aec6-ef439d31cbcb,Naughty Tales,naughty tales,Jaylonna Stevette,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,,2,true,242,2
9e3274cd-c27a-f111-ab0f-6045bdd69435,cac64367-2cc4-59fa-a1e9-041435445909,pamela smith|never give up on love,3affe45a-fa9d-f111-b8dc-000d3a14673b,Never Give up on Love,never give up on love,Pamela Smith,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2020-10-01,2,true,256,2
865f72d0-c27a-f111-ab0f-6045bdd69738,bbd73338-45bc-55f5-af61-cd32888e60c8,wayne pounds|number 23 and me,fa21af65-fa9d-f111-b8db-7c1e5248501c,Number 23 and Me,number 23 and me,Wayne Pounds,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2020-04-23,2,true,256,2
5b4797d0-c27a-f111-ab0f-7c1e525b15c2,679b8036-51a0-5ced-a3fa-baf050b7e93c,veronica brown|one soul,c3ed8a5b-fa9d-f111-b8dc-7c1e525b15c2,One Soul,one soul,Veronica Brown,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2021-03-01,2,true,256,2
5c4797d0-c27a-f111-ab0f-7c1e525b15c2,43c5f9ec-ce85-57ff-acf7-28d9f7ed104e,earline neal|ordinary people searching for greatness,ae35c16d-fa9d-f111-b8dc-7c1e525b15c2,Ordinary People Searching for Greatness,ordinary people searching for greatness,Earline Neal,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2023-08-01,3,true,356,3
992156cd-c37a-f111-ab0f-00224820105b,e9138a19-469e-5146-a632-55af06003007,daphanny baker|peaches can do it,b7ed8a5b-fa9d-f111-b8dc-7c1e525b15c2,Peaches Can Do It!,peaches can do it,Daphanny Baker,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2025-08-19,2,true,202,2
f0084bcd-c27a-f111-ab0f-00224820105b,1ad5658f-6929-57c2-a96b-212b547df22d,ashanti flemister|pieces of me all over the place,22ffe45a-fa9d-f111-b8dc-000d3a14673b,Pieces of Me All over the Place,pieces of me all over the place,Ashanti Flemister,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2021-03-01,2,true,256,2
f1084bcd-c27a-f111-ab0f-00224820105b,ceee0d9b-416f-508d-aa49-b493ad84f014,natasha gilchrist|pretty wings,2fffe45a-fa9d-f111-b8dc-000d3a14673b,Pretty Wings,pretty wings,Natasha Gilchrist,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2021-11-01,2,true,252,2
d5f603d3-c27a-f111-ab0f-000d3a14673b,83511217-551e-54fd-a8d4-0ff106a2171d,juanita travis|rhyming it up with church stuff,43999b62-888b-525d-ac6c-a99e379c3d2f,Rhyming It up with Church Stuff,rhyming it up with church stuff,Juanita Travis,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2025-07-01,2,true,202,2
b73274cd-c27a-f111-ab0f-6045bdd69435,b73106ef-a966-5bdc-adba-e96ba45d61ab,kurt broadnax|seasons of life,b8b2965f-fa9d-f111-b8db-7c1e5248501c,Seasons of Life,seasons of life,Kurt Broadnax,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2023-12-15,2,true,256,2
a01a04cd-c27a-f111-ab0f-000d3a14673b,9565030f-4755-5ee0-a684-d0fa33b46072,darlene carson|she,adf89d59-fa9d-f111-b8db-7c1e5248501c,She,she,Darlene Carson,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2021-04-01,2,true,242,2
bff603d3-c27a-f111-ab0f-000d3a14673b,44a180f7-c00b-5cd5-a1c5-c8071ef23eb8,cynthia sloan|speech therapy works,8fe9a467-4389-f111-ab10-6045bdd69678,Speech Therapy Works!,speech therapy works,Cynthia Sloan,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2020-11-01,2,true,256,2
9794818a-1ca5-532e-a701-ed69f439e8a6,9794818a-1ca5-532e-a701-ed69f439e8a6,sean a crowley i|strategies for success,dfb397e7-3b7c-f111-ab0f-6045bdd69435,Strategies for Success,strategies for success,Sean A Crowley I,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,ACTIVE_LAUNCH_LIFECYCLE,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2026-09-22,3,false,0,0
15e01ad3-c27a-f111-ab0f-6045bdd69678,f868d1da-73a6-5bfe-ac28-325c27d3f0ff,brandyn mcelroy|support beyond the cycle,ec21af65-fa9d-f111-b8db-7c1e5248501c,Support Beyond the Cycle,support beyond the cycle,Brandyn McElroy,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2021-05-01,2,true,256,2
60137ed6-c27a-f111-ab0f-6045bdd69738,2fce1091-cfb6-5f23-a2aa-727835fa86e6,will harris|taylor made,56b7ff73-fa9d-f111-b8dc-000d3a14673b,Taylor Made,taylor made,Will Harris,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2024-07-20,4,true,456,4
16e01ad3-c27a-f111-ab0f-6045bdd69678,3c804e54-438f-5a33-a055-5900c83ffd60,obadiah harris|the celestial advantage,c2e8dab4-1da3-53ea-a1e4-91a6d655ee2b,The Celestial Advantage,the celestial advantage,Obadiah Harris,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2019-11-15,3,true,346,3
c44b00d4-c27a-f111-ab0f-00224820105b,f25bdd51-d3d4-54f9-a372-5958da647f80,iyorwuese hagher|the conquest of azenga,c8c8747e-6675-f111-ab0f-6045bdd69678,The Conquest of Azenga,the conquest of azenga,Iyorwuese Hagher,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2026-06-23,3,true,346,3
f96286cf-c37a-f111-ab0f-000d3a14673b,6b9e4ab0-65ee-555f-ab32-84262643f794,obadiah harris|the doctrine of last things,c2e8dab4-1da3-53ea-a1e4-91a6d655ee2b,The Doctrine of Last Things,the doctrine of last things,Obadiah Harris,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2022-04-01,2,true,202,2
b67835ca-c37a-f111-ab0f-6045bdd69678,b50189ff-43f0-5543-a8b4-e078f4b92d47,tracy norris|the essence of life love letters to christ,9c0a1c61-fa9d-f111-b8dc-000d3a14673b,"The Essence of Life, Love Letters to Christ",the essence of life love letters to christ,Tracy Norris,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2020-03-30,2,true,202,2
c84b00d4-c27a-f111-ab0f-00224820105b,efe98ceb-def9-5334-a093-7c3d9b34b8c2,cheryl cook|the fight for the promiseland,0027cd12-8b02-529c-af7a-f2c714ddfadb,The Fight for the Promiseland,the fight for the promiseland,Cheryl Cook,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2026-05-12,2,true,146,1
d6f603d3-c27a-f111-ab0f-000d3a14673b,3f3eac8e-6699-5bd1-a8c3-ec364e0ceb12,dennis brown|the flame,cb85e9fa-85a9-5d5b-a91e-d627a9f5ce16,The Flame,the flame,Dennis Brown,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,,2,true,242,2
17e01ad3-c27a-f111-ab0f-6045bdd69678,cf881bc9-8b54-5b85-a95d-59b68dc71137,deborah eiland|the girl with the ebony locs and the three bears,0f22af65-fa9d-f111-b8db-7c1e5248501c,The Girl with the Ebony Locs and the Three Bears,the girl with the ebony locs and the three bears,Deborah Eiland,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2019-11-18,2,true,256,2
5d4797d0-c27a-f111-ab0f-7c1e525b15c2,c67ed76c-6d32-580d-a57a-105c9be5105a,karen hill|the great hair restart,6fead373-fa9d-f111-b8dc-7c1e525b15c2,The Great Hair Restart,the great hair restart,Karen Hill,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2025-04-01,6,true,656,6
885f72d0-c27a-f111-ab0f-6045bdd69738,e9b0b1c8-2d36-5179-ac2b-9686039d15ab,maurche reed|the healed me,d2ed8a5b-fa9d-f111-b8dc-7c1e525b15c2,The Healed Me,the healed me,Maurche Reed,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2023-05-01,3,true,356,3
c2f603d3-c27a-f111-ab0f-000d3a14673b,f8369b26-1d0c-57fa-a86c-d4b585b83243,randall beverly|the hood,abb2965f-fa9d-f111-b8db-7c1e5248501c,The Hood,the hood,Randall Beverly,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2020-09-01,2,true,256,2
0b6386cf-c37a-f111-ab0f-000d3a14673b,61bef901-7c04-578c-acf2-00a58d824f7a,tekisha wimbush|the i am in me,92817142-abc3-5959-a7fb-cb46f7047a45,The I Am in Me,the i am in me,Tekisha Wimbush,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2022-10-15,2,true,202,2
3d37c9d0-c37a-f111-ab0f-6045bdd69678,6af2d065-0d67-5cf6-a0fd-518ec6f8c6c8,tekisha wimbush|the i am in me part 2,92817142-abc3-5959-a7fb-cb46f7047a45,The I Am in Me Part 2,the i am in me part 2,Tekisha Wimbush,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2023-05-15,2,true,202,2
944b00d4-c27a-f111-ab0f-00224820105b,813d895e-cf5a-55d0-aee3-7f5494d31d17,rosetta perry|the journey,40c8a8e5-872a-f111-88b4-7c1e525b15c2,The Journey,the journey,Rosetta Perry,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2021-12-25,2,true,256,2
a12556cd-c37a-f111-ab0f-00224820105b,b45b664a-57c7-5a99-a78a-f5c9b40e9ab2,christina banner|the little girl with the plow,f88ba081-c1e6-5032-acf1-a2c54764dcc8,The Little Girl with the Plow!,the little girl with the plow,Christina Banner,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2022-01-01,2,true,202,2
c3f603d3-c27a-f111-ab0f-000d3a14673b,483586e3-fe99-5ca3-a342-8f7f6d84fba4,sylvia benson|the master s piece,84ae096e-fa9d-f111-b8dc-000d3a14673b,The Master's Piece,the master s piece,Sylvia Benson,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2022-08-01,3,true,356,3
930f6fd3-c27a-f111-ab0f-6045bdd69435,d72a4a3c-faf4-5e35-ab8c-5dcfa7835fc7,daphanny baker|the messenger,b7ed8a5b-fa9d-f111-b8dc-7c1e525b15c2,The Messenger,the messenger,Daphanny Baker,PUBLISHER_ORIGIN_CONFIRMED,NO_AUTHORITY_CHANGE_FOUND,ACTIVE,PUBLISHED_CATALOG,MARKETING_ELIGIBLE,NOT_RETIRED,NO_RIGHTS_HOLD_FOUND,2024-03-08,2,true,256,2
